% Model:              inside_out_countercurrent_10mins.mph
% Version:            COMSOL 6.3.0.420
% Date:               Apr 23 2026, 15:43
% Dimension:          2
% Nodes:              671
% Expressions:        2
% Description:        Molar concentration, is
% Length unit:        mm
% R                       Z                        is (mol/m^3) @ t=0       is (mol/m^3) @ t=1
1.1880000000000004        15                       -2.7649882746134943E-118 -1.2544296977107843E-12
1.1849400000000005        15                       1.379892255044145E-118   -1.3570654411842406E-12
1.1818800000000007        15                       1.1335480529653505E-117  -1.4659839523846751E-12
1.1788200000000004        15                       -5.683997526533765E-118  -1.584458273082956E-12
1.1757600000000004        15                       -4.647217870202583E-117  -1.7102994996301604E-12
1.1727000000000003        15                       2.341468977472358E-117   -1.8468012901958383E-12
1.1696400000000005        15                       1.9052533817571734E-116  -1.991947556553785E-12
1.1665800000000002        15                       -9.646028827384953E-117  -2.1489232715502513E-12
1.16352                   15                       -7.811226145110977E-116  -2.316048812970207E-12
1.1604600000000003        15                       3.9740571457144463E-116  -2.4962243807353353E-12
1.1574000000000004        15                       3.2025255080124E-115     -2.688323273082242E-12
1.1543400000000004        15                       -1.6373625067326848E-115 -2.8947260138827316E-12
1.1512800000000003        15                       -1.3130251765448945E-114 -3.1151412090012957E-12
1.1482200000000002        15                       6.746531052432246E-115   -3.3511211367802953E-12
1.1451600000000002        15                       5.383450614504776E-114   -3.6035742235566564E-12
1.1421000000000001        15                       -2.7799751454410508E-114 -3.872823870356256E-12
1.13904                   15                       -2.2072716818560724E-113 -4.1614450165095175E-12
1.1359800000000002        15                       1.1455808892539293E-113  -4.468016597236461E-12
1.1329200000000004        15                       9.050204294148769E-113   -4.797373905793819E-12
1.1298600000000003        15                       -4.721008763902963E-113  -5.1456922050152495E-12
1.1268000000000002        15                       -3.7108095214958834E-112 -5.520819421746249E-12
1.1237400000000002        15                       1.945663747802768E-112   -5.915688189923991E-12
1.1206800000000001        15                       1.521551950947028E-111   -6.342109294855637E-12
1.1176200000000003        15                       -8.019077818901052E-112  -6.788708127927069E-12
1.1145600000000004        15                       -6.238970143711267E-111  -7.272456795009596E-12
1.1115000000000004        15                       3.3052510261872543E-111  -7.77632435395133E-12
1.1084400000000003        15                       2.5582747505224076E-110  -8.323955511343424E-12
1.1053800000000003        15                       -1.3624091811971544E-110 -8.890953399426598E-12
1.1023200000000002        15                       -1.0490345038174846E-109 -9.509543089924972E-12
1.0992600000000003        15                       5.616082414637755E-110   -1.014579258239948E-11
1.0962000000000003        15                       4.301707025302027E-109   -1.0842920898361466E-11
1.0931400000000004        15                       -2.315164635892995E-109  -1.1554701787748458E-11
1.0900800000000004        15                       -1.7640078313370227E-108 -1.2338411684242869E-11
1.0870200000000003        15                       9.544484514703066E-109   -1.3132008454572542E-11
1.0839600000000003        15                       7.233841188547238E-108   -1.4010730515467186E-11
1.0809000000000006        15                       -3.935001957053596E-108  -1.489220546726647E-11
1.0778400000000006        15                       -2.9665137753880625E-107 -1.5874634915756126E-11
1.0747800000000005        15                       1.6224039192714272E-107  -1.6849500151822876E-11
